Package;File;Feature;Technology;Confidence
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model;Metric.java;Mapping Enums by Ordinal;JPA;0.8333334
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model;Metric.java;Mapping Enums;JPA;0.8333334
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model;Metric.java;Specifying Columns for fields;JPA;0.8933333
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model;Element.java;Joining Columns for Entities;JPA;0.8
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model;Element.java;Eager Relations Fetching;JPA;0.8
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model;Element.java;n-1 Associations;JPA;0.8
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model;Element.java;Specifying Columns for fields;JPA;0.8333334
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.controller;CatalogController.java;Autowiring;Spring Beans;0.90833336
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.controller;ConstraintController.java;Autowiring;Spring Beans;0.87619054
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.controller;RegistrationController.java;Autowiring;Spring Beans;0.8333334
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.controller;ProjectController.java;Autowiring;Spring Beans;0.9111111
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.controller;MetricTreeController.java;Autowiring;Spring Beans;0.87619054
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.controller;FileUploadController.java;Autowiring;Spring Beans;0.8333334
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.controller;UserController.java;PersistentBag;Hibernate;0.8
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.controller;UserController.java;Autowiring;Spring Beans;0.87619054
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.controller;MarkupController.java;Autowiring;Spring Beans;0.86666673
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.dao;ElementDesignPatternDAO.java;Direct Query Binding;Spring ORM;0.8
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.dao;ElementFrameworkDAO.java;Direct Query Binding;Spring ORM;0.8
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.dao;DbaCatalogDAOImpl.java;Establishing direct Database Connection;Java SQL;0.8
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.dao;DbaCatalogDAOImpl.java;EntityManager;JPA;0.8
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.dao;DbaCatalogDAOImpl.java;Prepared Statements;Java SQL;0.8
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.dao;DbaCatalogDAOImpl.java;Session;Hibernate;0.8
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.dao;DbaCatalogDAOImpl.java;JDBC Work;Hibernate;0.8
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.service;IssueServiceImpl.java;Autowiring;Spring Beans;0.8333334
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.service;SolutionServiceImpl.java;Autowiring;Spring Beans;0.87619054
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.service;RatingServiceImpl.java;Autowiring;Spring Beans;0.8
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.service.analysisdata.metric;MetricComponentServiceImpl.java;Autowiring;Spring Beans;0.8333334
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.service;MetricValueServiceImpl.java;Autowiring;Spring Beans;0.8333334
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.service;CommentServiceImpl.java;Autowiring;Spring Beans;0.8
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.service;ConstraintServiceImpl.java;Autowiring;Spring Beans;0.85333335
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.util;SolutionRaterTest.java;Autowiring;Spring Beans;0.85333335
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.util;ConstraintProposerTest.java;Autowiring;Spring Beans;0.86666673
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.controller;CatalogControllerTest.java;Autowiring;Spring Beans;0.8
.home.tobias.Documents.edu.WiSe1516.proj.DecisionBuddyMP2015.DecisionBuddy.src.test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.controller;ConstraintControllerTest.java;Autowiring;Spring Beans;0.8
